objid,ra,dec,u-peaks,g-peaks,r-peaks,i-peaks,u-peak-numbers,u-peak-distance,g-peak-numbers,g-peak-distance,r-peak-numbers,r-peak-distance,i-peak-numbers,i-peak-distance
1237651538178736210,203.740895629009,65.7687992519301,"[(51, 50)(60, 47)]","[(60, 47)(42, 61)]","[(61, 47)(43, 62)]","[(61, 47)(43, 62)]","[51, 50, 60, 47]",9.486832980505138,"[60, 47, 42, 61]",22.80350850198276,"[61, 47, 43, 62]",23.430749027719962,"[61, 47, 43, 62]",23.430749027719962
1237652616741912693,24.2146046051127,-9.7619246782121,"[(43, 54)(49, 50)]","[(44, 54)(50, 50)]","[(44, 54)(50, 50)]","[(44, 54)(50, 50)]","[43, 54, 49, 50]",7.211102550927978,"[44, 54, 50, 50]",7.211102550927978,"[44, 54, 50, 50]",7.211102550927978,"[44, 54, 50, 50]",7.211102550927978
1237661068180258855,163.345202444716,12.7740493157655,"[(51, 53)(47, 41)]","[(50, 50)(47, 42)]","[(50, 49)(48, 41)]","[(50, 49)(48, 40)]","[51, 53, 47, 41]",12.649110640673518,"[50, 50, 47, 42]",8.54400374531753,"[50, 49, 48, 41]",8.246211251235321,"[50, 49, 48, 40]",9.219544457292887
1237662530606203021,221.676545093344,12.7050379947852,"[(53, 38)(51, 50)]","[(51, 50)(53, 37)]","[(50, 51)(51, 38)]","[(50, 51)(52, 37)]","[53, 38, 51, 50]",12.165525060596439,"[51, 50, 53, 37]",13.152946437965905,"[50, 51, 51, 38]",13.038404810405298,"[50, 51, 52, 37]",14.142135623730951
1237664131555721295,162.784109934097,13.8424600850786,"[(45, 54)(61, 37)]","[(45, 54)(60, 38)]","[(50, 50)(61, 38)]","[(50, 50)(60, 38)]","[45, 54, 61, 37]",23.345235059857504,"[45, 54, 60, 38]",21.93171219946131,"[50, 50, 61, 38]",16.278820596099706,"[50, 50, 60, 38]",15.620499351813308
1237673807580823615,120.472091529276,18.115403011915,"[(48, 55)(46, 43)]","[(49, 50)(48, 55)]","[(50, 50)(51, 37)]","[(50, 50)(51, 37)]","[48, 55, 46, 43]",12.165525060596439,"[49, 50, 48, 55]",5.0990195135927845,"[50, 50, 51, 37]",13.038404810405298,"[50, 50, 51, 37]",13.038404810405298
1237660634381549726,148.121064914061,40.0536738778447,"[(50, 51)(50, 61)]","[(50, 50)(51, 61)]","[(51, 61)(50, 50)]","[(51, 62)(50, 50)]","[50, 51, 50, 61]",10.0,"[50, 50, 51, 61]",11.045361017187261,"[51, 61, 50, 50]",11.045361017187261,"[51, 62, 50, 50]",12.041594578792296
1237660962943336628,147.250729594574,39.2402553164885,"[(48, 51)(34, 59)]","[(50, 50)(34, 59)]","[(50, 49)(34, 59)]","[(50, 50)(34, 59)]","[48, 51, 34, 59]",16.1245154965971,"[50, 50, 34, 59]",18.35755975068582,"[50, 49, 34, 59]",18.867962264113206,"[50, 50, 34, 59]",18.35755975068582
1237660765382508570,148.660761600574,39.5408473845332,"[(55, 73)(50, 50)]","[(55, 73)(50, 50)]","[(55, 72)(50, 49)]","[(55, 73)(50, 50)]","[55, 73, 50, 50]",23.53720459187964,"[55, 73, 50, 50]",23.53720459187964,"[55, 72, 50, 49]",23.53720459187964,"[55, 73, 50, 50]",23.53720459187964
1237661210974093500,226.093516783816,41.6817670432197,"[(61, 42)(51, 49)]","[(37, 57)(49, 50)]","[(37, 58)(50, 50)]","[(49, 50)(37, 57)]","[61, 42, 51, 49]",12.206555615733702,"[37, 57, 49, 50]",13.892443989449804,"[37, 58, 50, 50]",15.264337522473747,"[49, 50, 37, 57]",13.892443989449804
1237665106504974486,245.921101787437,18.7484295580923,"[(40, 13)(46, 19)]","[(39, 13)(46, 19)]","[(39, 13)(46, 19)]","[(39, 13)(46, 19)]","[40, 13, 46, 19]",8.48528137423857,"[39, 13, 46, 19]",9.219544457292887,"[39, 13, 46, 19]",9.219544457292887,"[39, 13, 46, 19]",9.219544457292887
1237665101673857161,213.493802341408,30.9562013652151,"[(44, 49)(53, 44)]","[(44, 50)(53, 44)]","[(44, 50)(53, 43)]","[(45, 50)(53, 43)]","[44, 49, 53, 44]",10.295630140987,"[44, 50, 53, 44]",10.816653826391969,"[44, 50, 53, 43]",11.40175425099138,"[45, 50, 53, 43]",10.63014581273465
1237656241700536633,340.29438598926,13.3399066607892,"[(50, 50)(34, 71)]","[(50, 50)(43, 61)]","[(50, 50)(43, 61)]","[(51, 50)(44, 61)]","[50, 50, 34, 71]",26.40075756488817,"[50, 50, 43, 61]",13.038404810405298,"[50, 50, 43, 61]",13.038404810405298,"[51, 50, 44, 61]",13.038404810405298
1237652942629961761,340.036064801116,13.1721877278409,"[(59, 45)(41, 51)]","[(58, 45)(41, 52)]","[(58, 46)(41, 52)]","[(58, 46)(41, 67)]","[59, 45, 41, 51]",18.973665961010276,"[58, 45, 41, 52]",18.384776310850235,"[58, 46, 41, 52]",18.027756377319946,"[58, 46, 41, 67]",27.018512172212592
1237665126932021451,181.471772350246,33.827467511117,"[(54, 52)(57, 35)]","[(52, 52)(56, 37)]","[(50, 50)(55, 36)]","[(50, 50)(55, 35)]","[54, 52, 57, 35]",17.26267650163207,"[52, 52, 56, 37]",15.524174696260024,"[50, 50, 55, 36]",14.866068747318506,"[50, 50, 55, 35]",15.811388300841896
1237665128548925483,198.780019871974,34.3290610304812,"[(50, 50)(57, 48)]","[(50, 50)(57, 49)]","[(50, 50)(57, 48)]","[(57, 48)(50, 50)]","[50, 50, 57, 48]",7.280109889280518,"[50, 50, 57, 49]",7.0710678118654755,"[50, 50, 57, 48]",7.280109889280518,"[57, 48, 50, 50]",7.280109889280518
1237664673254473798,200.209610969011,36.6138147315797,"[(50, 50)(33, 44)]","[(50, 50)(34, 43)]","[(50, 50)(34, 43)]","[(50, 50)(35, 43)]","[50, 50, 33, 44]",18.027756377319946,"[50, 50, 34, 43]",17.46424919657298,"[50, 50, 34, 43]",17.46424919657298,"[50, 50, 35, 43]",16.55294535724685
1237651735234019473,211.828174330622,1.28196293486842,"[(50, 50)(44, 33)]","[(50, 50)(43, 33)]","[(50, 50)(45, 38)]","[(50, 50)(42, 32)]","[50, 50, 44, 33]",18.027756377319946,"[50, 50, 43, 33]",18.384776310850235,"[50, 50, 45, 38]",13.0,"[50, 50, 42, 32]",19.697715603592208
1237648722322260138,220.695594649281,0.661733901233845,"[(12, 29)(2, 24)]","[(3, 23)(50, 51)]","[(3, 23)(50, 50)]","[(3, 23)(50, 51)]","[12, 29, 2, 24]",11.180339887498949,"[3, 23, 50, 51]",54.70831746635972,"[3, 23, 50, 50]",54.20332093147061,"[3, 23, 50, 51]",54.70831746635972
1237648721248977205,221.691574465147,-0.0986588810399422,"[(44, 54)(51, 49)]","[(51, 49)(44, 53)]","[(50, 49)(44, 53)]","[(50, 50)(43, 54)]","[44, 54, 51, 49]",8.602325267042627,"[51, 49, 44, 53]",8.06225774829855,"[50, 49, 44, 53]",7.211102550927978,"[50, 50, 43, 54]",8.06225774829855
1237658298461585513,161.445825053393,6.19775438561485,"[(79, 46)(72, 46)]","[(50, 50)(77, 46)]","[(50, 50)(68, 49)]","[(50, 51)(69, 49)]","[79, 46, 72, 46]",7.0,"[50, 50, 77, 46]",27.294688127912362,"[50, 50, 68, 49]",18.027756377319946,"[50, 51, 69, 49]",19.1049731745428
1237658423554277525,161.05447412358,6.76235825858492,"[(50, 49)(17, 16)]","[(16, 19)(50, 50)]","[(16, 19)(50, 50)]","[(16, 19)(50, 50)]","[50, 49, 17, 16]",46.66904755831214,"[16, 19, 50, 50]",46.010868281309364,"[16, 19, 50, 50]",46.010868281309364,"[16, 19, 50, 50]",46.010868281309364
1237658300599697489,139.872627522697,6.18203266749257,"[(58, 53)(52, 52)]","[(57, 54)(50, 51)]","[(51, 50)(58, 53)]","[(56, 54)(51, 51)]","[58, 53, 52, 52]",6.082762530298219,"[57, 54, 50, 51]",7.615773105863909,"[51, 50, 58, 53]",7.615773105863909,"[56, 54, 51, 51]",5.830951894845301
1237662529526693934,208.081803438105,13.5757921401546,"[(16, 29)(32, 24)]","[(50, 51)(16, 29)]","[(50, 50)(24, 67)]","[(50, 50)(23, 67)]","[16, 29, 32, 24]",16.76305461424021,"[50, 51, 16, 29]",40.496913462633174,"[50, 50, 24, 67]",31.064449134018133,"[50, 50, 23, 67]",31.906112267087632
1237662301912629490,249.935072640353,28.8721588094824,"[(38, 52)(49, 49)]","[(50, 51)(38, 53)]","[(50, 50)(38, 53)]","[(50, 50)(39, 53)]","[38, 52, 49, 49]",11.40175425099138,"[50, 51, 38, 53]",12.165525060596439,"[50, 50, 38, 53]",12.36931687685298,"[50, 50, 39, 53]",11.40175425099138
1237661951323078732,172.722727053083,13.3898923375,"[(42, 69)(51, 51)]","[(50, 50)(42, 69)]","[(50, 50)(42, 69)]","[(51, 50)(42, 69)]","[42, 69, 51, 51]",20.12461179749811,"[50, 50, 42, 69]",20.615528128088304,"[50, 50, 42, 69]",20.615528128088304,"[51, 50, 42, 69]",21.02379604162864
1237661811196624933,174.533366503454,11.1963749782308,"[(48, 62)(51, 49)]","[(50, 50)(46, 60)]","[(50, 50)(47, 61)]","[(50, 51)(47, 60)]","[48, 62, 51, 49]",13.341664064126334,"[50, 50, 46, 60]",10.770329614269007,"[50, 50, 47, 61]",11.40175425099138,"[50, 51, 47, 60]",9.486832980505138
1237655107843260449,194.7150969872,59.2661866292813,"[(60, 50)(50, 50)]","[(60, 49)(50, 49)]","[(61, 49)(50, 50)]","[(61, 49)(49, 32)]","[60, 50, 50, 50]",10.0,"[60, 49, 50, 49]",10.0,"[61, 49, 50, 50]",11.045361017187261,"[61, 49, 49, 32]",20.808652046684813
1237658304888111216,153.625924368804,57.2970214365589,"[(50, 50)(68, 35)]","[(50, 50)(69, 35)]","[(50, 50)(69, 35)]","[(50, 50)(68, 35)]","[50, 50, 68, 35]",23.430749027719962,"[50, 50, 69, 35]",24.20743687382041,"[50, 50, 69, 35]",24.20743687382041,"[50, 50, 68, 35]",23.430749027719962
1237657628452257923,173.178581617319,51.1976973451089,"[(31, 58)(50, 51)]","[(50, 50)(32, 57)]","[(50, 50)(33, 57)]","[(50, 50)(32, 57)]","[31, 58, 50, 51]",20.248456731316587,"[50, 50, 32, 57]",19.313207915827967,"[50, 50, 33, 57]",18.384776310850235,"[50, 50, 32, 57]",19.313207915827967
1237661418215702695,224.043792672302,51.1525368642694,"[(50, 51)(42, 56)]","[(50, 51)(42, 55)]","[(50, 50)(42, 55)]","[(50, 51)(42, 55)]","[50, 51, 42, 56]",9.433981132056603,"[50, 51, 42, 55]",8.94427190999916,"[50, 50, 42, 55]",9.433981132056603,"[50, 51, 42, 55]",8.94427190999916
1237661387071553645,225.19213759327,49.9936637524141,"[(50, 50)(44, 76)]","[(50, 50)(62, 44)]","[(50, 50)(58, 74)]","[(50, 50)(65, 63)]","[50, 50, 44, 76]",26.68332812825267,"[50, 50, 62, 44]",13.416407864998739,"[50, 50, 58, 74]",25.298221281347036,"[50, 50, 65, 63]",19.849433241279208
1237662336791806033,239.65768130875,32.4630996519919,"[(46, 54)(55, 42)]","[(49, 50)(55, 25)]","[(50, 50)(55, 25)]","[(50, 50)(55, 25)]","[46, 54, 55, 42]",15.0,"[49, 50, 55, 25]",25.709920264364882,"[50, 50, 55, 25]",25.495097567963924,"[50, 50, 55, 25]",25.495097567963924
1237661357002719238,168.918309138435,46.1275231129098,"[(79, 53)(48, 50)]","[(79, 53)(51, 50)]","[(80, 52)(52, 50)]","[(79, 53)(48, 50)]","[79, 53, 48, 50]",31.144823004794873,"[79, 53, 51, 50]",28.160255680657446,"[80, 52, 52, 50]",28.071337695236398,"[79, 53, 48, 50]",31.144823004794873
1237661382235521117,146.022389374498,34.6949531425464,"[(53, 49)(46, 72)]","[(49, 51)(50, 43)]","[(49, 51)(45, 73)]","[(49, 50)(45, 72)]","[53, 49, 46, 72]",24.041630560342615,"[49, 51, 50, 43]",8.06225774829855,"[49, 51, 45, 73]",22.360679774997898,"[49, 50, 45, 72]",22.360679774997898
1237664094508351520,126.239246485197,24.5659199584084,"[(46, 56)(54, 46)]","[(46, 55)(54, 45)]","[(46, 55)(54, 45)]","[(46, 55)(53, 45)]","[46, 56, 54, 46]",12.806248474865697,"[46, 55, 54, 45]",12.806248474865697,"[46, 55, 54, 45]",12.806248474865697,"[46, 55, 53, 45]",12.206555615733702
1237668270826586119,206.717824548042,17.6984798654756,"[(50, 50)(68, 60)]","[(50, 50)(67, 60)]","[(50, 50)(37, 50)]","[(50, 50)(38, 51)]","[50, 50, 68, 60]",20.591260281974,"[50, 50, 67, 60]",19.72308292331602,"[50, 50, 37, 50]",13.0,"[50, 50, 38, 51]",12.041594578792296
1237667550883086404,167.481542625714,24.2595557893945,"[(3, 35)(50, 49)]","[(9, 31)(3, 34)]","[(9, 31)(29, 37)]","[(9, 31)(49, 49)]","[3, 35, 50, 49]",49.040799340956916,"[9, 31, 3, 34]",6.708203932499369,"[9, 31, 29, 37]",20.8806130178211,"[9, 31, 49, 49]",43.86342439892262
1237662266463682926,228.3008658844,4.54375422248202,"[(58, 52)(50, 50)]","[(58, 52)(50, 50)]","[(57, 52)(50, 50)]","[(57, 52)(50, 50)]","[58, 52, 50, 50]",8.246211251235321,"[58, 52, 50, 50]",8.246211251235321,"[57, 52, 50, 50]",7.280109889280518,"[57, 52, 50, 50]",7.280109889280518
1237653613721288729,138.125360232686,53.249585105649,"[(6, 32)(1, 30)]","[(6, 32)(1, 30)]","[(7, 31)(2, 29)]","[(6, 32)(1, 30)]","[6, 32, 1, 30]",5.385164807134504,"[6, 32, 1, 30]",5.385164807134504,"[7, 31, 2, 29]",5.385164807134504,"[6, 32, 1, 30]",5.385164807134504
1237652600110317599,340.262420870817,-8.7031037743091,"[(47, 61)(50, 50)]","[(47, 61)(50, 50)]","[(47, 60)(49, 50)]","[(48, 61)(50, 50)]","[47, 61, 50, 50]",11.40175425099138,"[47, 61, 50, 50]",11.40175425099138,"[47, 60, 49, 50]",10.198039027185569,"[48, 61, 50, 50]",11.180339887498949
1237663278472626200,18.2333241376323,0.991922276308669,"[(37, 50)(17, 64)]","[(36, 50)(49, 50)]","[(49, 49)(37, 50)]","[(49, 49)(63, 44)]","[37, 50, 17, 64]",24.413111231467404,"[36, 50, 49, 50]",13.0,"[49, 49, 37, 50]",12.041594578792296,"[49, 49, 63, 44]",14.866068747318506
1237678617425871098,18.4033878707193,1.24263322292398,"[(50, 50)(45, 53)]","[(50, 50)(44, 53)]","[(50, 51)(45, 54)]","[(44, 53)(50, 50)]","[50, 50, 45, 53]",5.830951894845301,"[50, 50, 44, 53]",6.708203932499369,"[50, 51, 45, 54]",5.830951894845301,"[44, 53, 50, 50]",6.708203932499369
1237667733989097641,226.102579922175,16.3350570173719,"[(59, 57)(54, 51)]","[(53, 51)(48, 49)]","[(53, 51)(48, 49)]","[(52, 51)(58, 57)]","[59, 57, 54, 51]",7.810249675906654,"[53, 51, 48, 49]",5.385164807134504,"[53, 51, 48, 49]",5.385164807134504,"[52, 51, 58, 57]",8.48528137423857
1237663543149265307,337.547062729121,-0.154382716846371,"[(40, 53)(45, 52)]","[(50, 50)(40, 54)]","[(50, 50)(40, 53)]","[(50, 50)(41, 53)]","[40, 53, 45, 52]",5.0990195135927845,"[50, 50, 40, 54]",10.770329614269007,"[50, 50, 40, 53]",10.44030650891055,"[50, 50, 41, 53]",9.486832980505138
1237653588477608502,114.190029000989,33.1227553308411,"[(50, 51)(41, 66)]","[(51, 49)(42, 65)]","[(50, 50)(41, 65)]","[(50, 50)(65, 26)]","[50, 51, 41, 66]",17.4928556845359,"[51, 49, 42, 65]",18.35755975068582,"[50, 50, 41, 65]",17.4928556845359,"[50, 50, 65, 26]",28.30194339616981
1237663277922058429,347.023493287786,0.573062420755745,"[(46, 41)(50, 50)]","[(50, 49)(46, 40)]","[(64, 57)(50, 50)]","[(64, 56)(50, 49)]","[46, 41, 50, 50]",9.848857801796104,"[50, 49, 46, 40]",9.848857801796104,"[64, 57, 50, 50]",15.652475842498529,"[64, 56, 50, 49]",15.652475842498529
1237657189833376029,4.35763798946044,-0.978504769986899,"[(50, 50)(27, 64)]","[(50, 50)(60, 57)]","[(50, 50)(61, 58)]","[(50, 50)(61, 57)]","[50, 50, 27, 64]",26.92582403567252,"[50, 50, 60, 57]",12.206555615733702,"[50, 50, 61, 58]",13.601470508735444,"[50, 50, 61, 57]",13.038404810405298
1237663783120273525,352.323050805932,-0.672619218470707,"[(42, 43)(50, 43)]","[(43, 43)(50, 49)]","[(51, 50)(43, 43)]","[(50, 50)(43, 43)]","[42, 43, 50, 43]",8.0,"[43, 43, 50, 49]",9.219544457292887,"[51, 50, 43, 43]",10.63014581273465,"[50, 50, 43, 43]",9.899494936611665
1237664295296565456,203.37686400451,38.8525915912536,"[(50, 50)(41, 67)]","[(50, 50)(51, 39)]","[(50, 50)(20, 73)]","[(50, 50)(20, 72)]","[50, 50, 41, 67]",19.235384061671343,"[50, 50, 51, 39]",11.045361017187261,"[50, 50, 20, 73]",37.8021163428716,"[50, 50, 20, 72]",37.20215047547655
1237664854713958492,205.037954994005,36.86109451294,"[(50, 50)(44, 69)]","[(50, 50)(43, 33)]","[(51, 50)(45, 69)]","[(49, 50)(61, 52)]","[50, 50, 44, 69]",19.924858845171276,"[50, 50, 43, 33]",18.384776310850235,"[51, 50, 45, 69]",19.924858845171276,"[49, 50, 61, 52]",12.165525060596439
1237667254537683157,146.749739170907,24.7022740795968,"[(50, 51)(40, 59)]","[(50, 51)(40, 59)]","[(50, 50)(42, 58)]","[(50, 50)(42, 58)]","[50, 51, 40, 59]",12.806248474865697,"[50, 51, 40, 59]",12.806248474865697,"[50, 50, 42, 58]",11.313708498984761,"[50, 50, 42, 58]",11.313708498984761
1237667111187775624,146.730227775761,25.4092878476613,"[(49, 50)(54, 54)]","[(50, 51)(49, 41)]","[(50, 50)(49, 41)]","[(50, 50)(50, 41)]","[49, 50, 54, 54]",6.4031242374328485,"[50, 51, 49, 41]",10.04987562112089,"[50, 50, 49, 41]",9.055385138137417,"[50, 50, 50, 41]",9.0
1237662193464115215,217.862465994444,36.6181104439168,"[(50, 50)(46, 58)]","[(49, 51)(46, 58)]","[(50, 50)(46, 57)]","[(50, 50)(46, 56)]","[50, 50, 46, 58]",8.94427190999916,"[49, 51, 46, 58]",7.615773105863909,"[50, 50, 46, 57]",8.06225774829855,"[50, 50, 46, 56]",7.211102550927978
1237661872941301884,187.772581910874,45.1434330374611,"[(50, 50)(56, 45)]","[(49, 50)(55, 45)]","[(50, 50)(40, 44)]","[(50, 50)(41, 44)]","[50, 50, 56, 45]",7.810249675906654,"[49, 50, 55, 45]",7.810249675906654,"[50, 50, 40, 44]",11.661903789690601,"[50, 50, 41, 44]",10.816653826391969
1237665226769104998,186.423837289808,32.4734698607197,"[(38, 66)(60, 40)]","[(49, 50)(54, 45)]","[(50, 51)(60, 41)]","[(50, 50)(55, 45)]","[38, 66, 60, 40]",34.058772731852805,"[49, 50, 54, 45]",7.0710678118654755,"[50, 51, 60, 41]",14.142135623730951,"[50, 50, 55, 45]",7.0710678118654755
1237662225686397082,209.351938765464,37.9629864994483,"[(45, 44)(52, 41)]","[(50, 50)(52, 42)]","[(51, 49)(53, 42)]","[(50, 51)(53, 43)]","[45, 44, 52, 41]",7.615773105863909,"[50, 50, 52, 42]",8.246211251235321,"[51, 49, 53, 42]",7.280109889280518,"[50, 51, 53, 43]",8.54400374531753
1237665329861558336,209.443097498492,29.7065074014691,"[(50, 50)(39, 49)]","[(49, 49)(39, 49)]","[(49, 49)(39, 49)]","[(50, 50)(38, 49)]","[50, 50, 39, 49]",11.045361017187261,"[49, 49, 39, 49]",10.0,"[49, 49, 39, 49]",10.0,"[50, 50, 38, 49]",12.041594578792296
1237665226241081358,209.728765705336,29.5764747764904,"[(50, 50)(50, 65)]","[(50, 51)(50, 65)]","[(50, 51)(50, 65)]","[(50, 50)(51, 62)]","[50, 50, 50, 65]",15.0,"[50, 51, 50, 65]",14.0,"[50, 51, 50, 65]",14.0,"[50, 50, 51, 62]",12.041594578792296
1237654601028927704,155.585840762732,3.96160620565486,"[(52, 46)(48, 54)]","[(50, 50)(53, 44)]","[(51, 50)(57, 58)]","[(50, 50)(57, 58)]","[52, 46, 48, 54]",8.94427190999916,"[50, 50, 53, 44]",6.708203932499369,"[51, 50, 57, 58]",10.0,"[50, 50, 57, 58]",10.63014581273465
1237654604249694332,154.788073348382,3.36883482460026,"[(58, 56)(51, 50)]","[(58, 57)(51, 50)]","[(50, 50)(59, 57)]","[(50, 50)(59, 56)]","[58, 56, 51, 50]",9.219544457292887,"[58, 57, 51, 50]",9.899494936611665,"[50, 50, 59, 57]",11.40175425099138,"[50, 50, 59, 56]",10.816653826391969
1237654600491729043,154.770701106424,3.51359896383228,"[(14, 30)(20, 18)]","[(14, 30)(21, 16)]","[(13, 31)(21, 16)]","[(13, 31)(20, 17)]","[14, 30, 20, 18]",13.416407864998739,"[14, 30, 21, 16]",15.652475842498529,"[13, 31, 21, 16]",17.0,"[13, 31, 20, 17]",15.652475842498529
1237654381439549457,134.391176785104,49.643711217159,"[(57, 37)(55, 57)]","[(49, 50)(56, 36)]","[(50, 50)(57, 37)]","[(50, 49)(56, 36)]","[57, 37, 55, 57]",20.09975124224178,"[49, 50, 56, 36]",15.652475842498529,"[50, 50, 57, 37]",14.7648230602334,"[50, 49, 56, 36]",14.317821063276353
1237651190817685780,124.120590854336,45.6377536978573,"[(50, 50)(61, 57)]","[(51, 50)(28, 47)]","[(50, 49)(28, 46)]","[(50, 50)(29, 47)]","[50, 50, 61, 57]",13.038404810405298,"[51, 50, 28, 47]",23.194827009486403,"[50, 49, 28, 46]",22.20360331117452,"[50, 50, 29, 47]",21.213203435596427
1237651251482460300,123.304907617675,45.9946468428,"[(50, 48)(21, 39)]","[(51, 49)(20, 31)]","[(50, 50)(20, 31)]","[(50, 50)(19, 31)]","[50, 48, 21, 39]",30.364452901377952,"[51, 49, 20, 31]",35.84689665786984,"[50, 50, 20, 31]",35.510561809129406,"[50, 50, 19, 31]",36.359317925395686
1237655468597117328,224.381345530732,1.5994914888259,"[(39, 48)(50, 50)]","[(38, 51)(49, 50)]","[(38, 52)(48, 51)]","[(38, 51)(46, 51)]","[39, 48, 50, 50]",11.180339887498949,"[38, 51, 49, 50]",11.045361017187261,"[38, 52, 48, 51]",10.04987562112089,"[38, 51, 46, 51]",8.0
1237657192518320260,5.75730595466109,1.1833574836974,"[(52, 63)(50, 54)]","[(51, 62)(50, 51)]","[(51, 63)(50, 50)]","[(50, 50)(52, 62)]","[52, 63, 50, 54]",9.219544457292887,"[51, 62, 50, 51]",11.045361017187261,"[51, 63, 50, 50]",13.038404810405298,"[50, 50, 52, 62]",12.165525060596439
1237655130376700124,249.912399220081,43.2956265212031,"[(36, 36)(50, 51)]","[(49, 49)(37, 36)]","[(50, 49)(38, 36)]","[(50, 50)(38, 37)]","[36, 36, 50, 51]",20.518284528683193,"[49, 49, 37, 36]",17.69180601295413,"[50, 49, 38, 36]",17.69180601295413,"[50, 50, 38, 37]",17.69180601295413
1237661971196870670,210.946766083148,6.47004923462734,"[(57, 45)(49, 51)]","[(51, 50)(58, 44)]","[(50, 50)(38, 83)]","[(51, 50)(38, 84)]","[57, 45, 49, 51]",10.0,"[51, 50, 58, 44]",9.219544457292887,"[50, 50, 38, 83]",35.11409973215888,"[51, 50, 38, 84]",36.40054944640259
1237665023827116140,173.375645683286,33.5077261693584,"[(49, 53)(48, 59)]","[(49, 52)(49, 60)]","[(50, 49)(49, 59)]","[(50, 49)(51, 75)]","[49, 53, 48, 59]",6.082762530298219,"[49, 52, 49, 60]",8.0,"[50, 49, 49, 59]",10.04987562112089,"[50, 49, 51, 75]",26.019223662515376
1237667322180337738,177.520529263864,26.4819998050943,"[(30, 18)(33, 33)]","[(33, 26)(31, 19)]","[(33, 27)(31, 19)]","[(33, 27)(31, 20)]","[30, 18, 33, 33]",15.297058540778355,"[33, 26, 31, 19]",7.280109889280518,"[33, 27, 31, 19]",8.246211251235321,"[33, 27, 31, 20]",7.280109889280518
1237667255063413320,121.486326728154,15.232882618225,"[(58, 49)(50, 51)]","[(50, 50)(59, 50)]","[(50, 50)(58, 50)]","[(50, 51)(59, 50)]","[58, 49, 50, 51]",8.246211251235321,"[50, 50, 59, 50]",9.0,"[50, 50, 58, 50]",8.0,"[50, 51, 59, 50]",9.055385138137417
1237667107424240098,121.555082890011,15.0613759582339,"[(50, 50)(45, 58)]","[(45, 59)(50, 50)]","[(46, 59)(50, 50)]","[(46, 59)(50, 50)]","[50, 50, 45, 58]",9.433981132056603,"[45, 59, 50, 50]",10.295630140987,"[46, 59, 50, 50]",9.848857801796104,"[46, 59, 50, 50]",9.848857801796104
1237667429033115730,172.606871558837,26.0613873042984,"[(63, 67)(62, 60)]","[(64, 61)(64, 66)]","[(63, 61)(50, 51)]","[(63, 60)(51, 51)]","[63, 67, 62, 60]",7.0710678118654755,"[64, 61, 64, 66]",5.0,"[63, 61, 50, 51]",16.401219466856727,"[63, 60, 51, 51]",15.0
1237664870290751620,152.189572894769,31.1090435253581,"[(50, 41)(50, 52)]","[(50, 51)(49, 41)]","[(50, 50)(50, 40)]","[(50, 50)(49, 41)]","[50, 41, 50, 52]",11.0,"[50, 51, 49, 41]",10.04987562112089,"[50, 50, 50, 40]",10.0,"[50, 50, 49, 41]",9.055385138137417
1237662498391982152,230.493763256539,41.1253898162646,"[(58, 74)(52, 56)]","[(57, 75)(49, 50)]","[(50, 49)(49, 45)]","[(48, 45)(58, 74)]","[58, 74, 52, 56]",18.973665961010276,"[57, 75, 49, 50]",26.248809496813376,"[50, 49, 49, 45]",4.123105625617661,"[48, 45, 58, 74]",30.675723300355934
1237659161739460939,244.00562118109,37.9186508703845,"[(50, 50)(34, 47)]","[(50, 50)(67, 43)]","[(50, 50)(67, 43)]","[(50, 50)(68, 43)]","[50, 50, 34, 47]",16.278820596099706,"[50, 50, 67, 43]",18.384776310850235,"[50, 50, 67, 43]",18.384776310850235,"[50, 50, 68, 43]",19.313207915827967
1237662638514241811,220.315703843668,13.5734858835599,"[(42, 48)(50, 50)]","[(43, 48)(52, 47)]","[(43, 48)(52, 47)]","[(43, 48)(53, 47)]","[42, 48, 50, 50]",8.246211251235321,"[43, 48, 52, 47]",9.055385138137417,"[43, 48, 52, 47]",9.055385138137417,"[43, 48, 53, 47]",10.04987562112089
1237654605329072234,167.736757696386,4.7293203716375,"[(30, 52)(43, 49)]","[(31, 52)(47, 49)]","[(33, 74)(31, 51)]","[(33, 74)(31, 52)]","[30, 52, 43, 49]",13.341664064126334,"[31, 52, 47, 49]",16.278820596099706,"[33, 74, 31, 51]",23.08679276123039,"[33, 74, 31, 52]",22.090722034374522
1237654031400566818,167.52158156809,3.47602982039161,"[(66, 56)(51, 48)]","[(66, 56)(50, 50)]","[(66, 56)(50, 50)]","[(66, 56)(50, 50)]","[66, 56, 51, 48]",17.0,"[66, 56, 50, 50]",17.08800749063506,"[66, 56, 50, 50]",17.08800749063506,"[66, 56, 50, 50]",17.08800749063506
1237657584950378506,40.5260604822818,-0.893381620848192,"[(17, 26)(20, 32)]","[(51, 50)(32, 36)]","[(50, 50)(32, 36)]","[(50, 50)(32, 36)]","[17, 26, 20, 32]",6.708203932499369,"[51, 50, 32, 36]",23.600847442411894,"[50, 50, 32, 36]",22.80350850198276,"[50, 50, 32, 36]",22.80350850198276
